,year,district,DBN,School Name,average_score_SAT_math,average_score_SAT_reading,%_students_SAT_math_college_ready,%_students_SAT_reading_college_ready,enrollment,avg_grade_8_english_proficiency,avg_grade_8_math_proficiency,%_ELL,%_disability,%_self_contained,economic_need_index,%_temp_housing,%_HRA_eligible,%_asian,%_black,%_hispanic,%_white,student_attendance_rate,%_chronically_absent,asian_count,white_count,black_count,hispanic_count,homeless_count,sat_math_college_ready_count,sat_reading_college_ready_count,sat_score,%_non_white
365,2019,27,27Q480,John Adams High School,450.4,455.7,0.12300000000000001,0.26899999999999996,2366,2.71,2.49,0.139,0.14,0.046,0.75,0.115,0.615,0.361,0.245,0.322,0.027000000000000003,0.87,0.383,854.126,63.882000000000005,579.67,761.852,272.09000000000003,291.01800000000003,636.454,906.0999999999999,56.699999999999996
366,2019,27,27Q650,"High School for Construction Trades, Engineering a",547.4,525.3,0.629,0.747,1066,3.28,3.35,0.016,0.162,0.003,0.53,0.019,0.42100000000000004,0.308,0.09,0.365,0.11900000000000001,0.9390000000000001,0.168,328.328,126.85400000000001,95.94,389.09,20.253999999999998,670.514,796.302,1072.6999999999998,45.5
367,2019,28,28Q157,J.H.S. 157 Stephen A. Halsey,,,,,38,2.41,2.41,0.289,0.316,0.21100000000000002,0.82,0.132,0.737,0.289,0.158,0.237,0.316,0.9229999999999999,0.263,10.982,12.008000000000001,6.0040000000000004,9.006,5.016,,,,39.50000000000001
368,2019,28,28Q167,Metropolitan Expeditionary Learning School,502.1,513.2,0.38,0.657,454,2.98,2.82,0.006999999999999999,0.19399999999999998,0.02,0.53,0.044000000000000004,0.436,0.161,0.183,0.441,0.152,0.9359999999999999,0.187,73.09400000000001,69.008,83.082,200.214,19.976000000000003,172.52,298.278,1015.3000000000001,62.4
369,2019,28,28Q284,York Early College Academy,567.2,553.3,0.705,0.83,368,3.45,3.61,,0.092,0.005,0.5,0.046,0.39899999999999997,0.272,0.514,0.092,0.011000000000000001,0.9329999999999999,0.173,100.096,4.048,189.15200000000002,33.856,16.928,259.44,305.44,1120.5,60.6
370,2019,28,28Q310,Queens Collegiate: A College Board School,465.3,462.0,0.248,0.33899999999999997,416,2.78,2.66,0.12300000000000001,0.149,0.012,0.69,0.063,0.5670000000000001,0.303,0.39899999999999997,0.192,0.013999999999999999,0.862,0.4,126.048,5.824,165.98399999999998,79.872,26.208,103.168,141.024,927.3,59.099999999999994
371,2019,28,28Q325,Hillside Arts & Letters Academy,445.8,457.6,0.135,0.35100000000000003,447,2.69,2.41,0.141,0.192,0.016,0.71,0.081,0.615,0.201,0.41200000000000003,0.293,0.025,0.868,0.398,89.84700000000001,11.175,184.16400000000002,130.971,36.207,60.345000000000006,156.89700000000002,903.4000000000001,70.5
372,2019,28,28Q328,High School for Community Leadership,491.2,485.4,0.365,0.48700000000000004,464,2.83,2.62,0.149,0.155,0.006,0.69,0.09699999999999999,0.575,0.231,0.353,0.28,0.045,0.841,0.519,107.18400000000001,20.88,163.792,129.92000000000002,45.007999999999996,169.35999999999999,225.96800000000002,976.5999999999999,63.3
373,2019,28,28Q350,Jamaica Gateway to the Sciences,530.2,517.3,0.556,0.611,494,2.91,2.95,0.099,0.14800000000000002,0.006,0.65,0.109,0.5589999999999999,0.381,0.344,0.16,0.026000000000000002,0.898,0.335,188.214,12.844000000000001,169.93599999999998,79.04,53.846,274.66400000000004,301.834,1047.5,50.4
374,2019,28,28Q440,Forest Hills High School,545.0,528.6,0.522,0.634,3806,3.19,3.25,0.086,0.159,0.045,0.59,0.046,0.46299999999999997,0.24100000000000002,0.071,0.354,0.295,0.882,0.287,917.2460000000001,1122.77,270.226,1347.3239999999998,175.076,1986.732,2413.004,1073.6,42.49999999999999
375,2019,28,28Q505,Hillcrest High School,464.2,474.8,0.18100000000000002,0.40299999999999997,3300,2.86,2.74,0.18,0.109,0.045,0.73,0.08900000000000001,0.602,0.325,0.263,0.337,0.032,0.866,0.339,1072.5,105.60000000000001,867.9000000000001,1112.1000000000001,293.70000000000005,597.3000000000001,1329.8999999999999,939.0,60.00000000000001
376,2019,28,28Q620,Thomas A. Edison Career and Technical Education Hi,564.5,538.9,0.652,0.7390000000000001,2196,3.39,3.51,0.022000000000000002,0.135,0.054000000000000006,0.61,0.043,0.519,0.483,0.17800000000000002,0.23199999999999998,0.040999999999999995,0.938,0.141,1060.668,90.03599999999999,390.88800000000003,509.472,94.428,1431.7920000000001,1622.8440000000003,1103.4,41.0
377,2019,28,28Q680,Queens Gateway to Health Sciences Secondary School,600.4,592.3,0.823,0.885,426,3.54,3.59,0.019,0.131,0.012,0.52,0.027999999999999997,0.441,0.451,0.265,0.11,0.052000000000000005,0.9309999999999999,0.184,192.126,22.152,112.89,46.86,11.927999999999999,350.59799999999996,377.01,1192.6999999999998,37.5
378,2019,28,28Q686,Queens Metropolitan High School,516.8,516.7,0.451,0.7020000000000001,1104,3.08,2.94,0.032,0.172,0.045,0.44,0.033,0.35,0.10099999999999999,0.037000000000000005,0.425,0.42700000000000005,0.92,0.228,111.50399999999999,471.4080000000001,40.848000000000006,469.2,36.432,497.904,775.008,1033.5,46.2
379,2019,28,28Q687,Queens High School for the Sciences at York Colleg,758.7,692.8,,,475,4.06,4.31,,,,0.49,0.021,0.39399999999999996,0.8190000000000001,0.032,0.04,0.061,0.9690000000000001,0.078,389.02500000000003,28.974999999999998,15.200000000000001,19.0,9.975000000000001,,,1451.5,7.200000000000001
380,2019,28,28Q690,High School for Law Enforcement and Public Safety,443.3,455.4,0.127,0.309,462,2.62,2.42,0.069,0.212,0.091,0.69,0.121,0.6,0.12300000000000001,0.578,0.247,0.017,0.868,0.372,56.82600000000001,7.854000000000001,267.036,114.114,55.902,58.674,142.758,898.7,82.5
381,2019,28,28Q896,"Young Women's Leadership School, Queens",546.4,553.5,0.632,0.763,299,3.4,3.24,0.017,0.16399999999999998,,0.6,0.07,0.495,0.358,0.431,0.10400000000000001,0.033,0.9209999999999999,0.264,107.042,9.867,128.869,31.096000000000004,20.930000000000003,188.968,228.137,1099.9,53.5
382,2019,29,29Q243,Institute for Health Professions at Cambria Height,434.8,459.2,0.09,0.34,413,2.85,2.53,0.09699999999999999,0.107,0.01,0.68,0.09,0.603,0.107,0.705,0.131,0.019,0.87,0.439,44.191,7.8469999999999995,291.16499999999996,54.103,37.17,37.17,140.42000000000002,894.0,83.6
383,2019,29,29Q248,Queens Preparatory Academy,443.3,443.8,0.192,0.253,387,2.51,2.24,0.11599999999999999,0.14,0.01,0.66,0.134,0.584,0.036000000000000004,0.8190000000000001,0.085,0.018000000000000002,0.81,0.458,13.932000000000002,6.966000000000001,316.95300000000003,32.895,51.858000000000004,74.304,97.911,887.1,90.4
384,2019,29,29Q259,Pathways College Preparatory School: A College Boa,454.5,458.1,0.17300000000000001,0.36,353,2.79,2.42,0.048,0.147,0.011000000000000001,0.52,0.071,0.445,0.065,0.853,0.045,0.017,0.9009999999999999,0.238,22.945,6.001,301.109,15.885,25.063,61.069,127.08,912.6,89.8
385,2019,29,29Q265,Excelsior Preparatory High School,431.4,451.4,0.098,0.344,438,2.66,2.33,0.078,0.16,0.03,0.59,0.098,0.493,0.025,0.8220000000000001,0.08199999999999999,0.025,0.863,0.385,10.950000000000001,10.950000000000001,360.036,35.916,42.924,42.924,150.672,882.8,90.39999999999999
386,2019,29,29Q272,George Washington Carver High School for the Scien,426.5,441.1,0.121,0.273,417,2.72,2.48,0.05,0.17300000000000001,0.026000000000000002,0.62,0.10099999999999999,0.518,0.043,0.7340000000000001,0.151,0.012,0.847,0.374,17.930999999999997,5.0040000000000004,306.07800000000003,62.967,42.117,50.457,113.84100000000001,867.6,88.5
387,2019,29,29Q283,Preparatory Academy for Writers: A College Board S,458.2,461.5,0.22699999999999998,0.309,371,2.89,2.65,0.024,0.151,0.022000000000000002,0.53,0.059000000000000004,0.45299999999999996,0.03,0.903,0.057,,0.845,0.416,11.129999999999999,,335.01300000000003,21.147000000000002,21.889000000000003,84.217,114.639,919.7,96.0
388,2019,29,29Q313,Benjamin Franklin High School for Finance & Inform,430.4,446.2,0.141,0.304,389,2.64,2.4,0.131,0.177,0.044000000000000004,0.69,0.113,0.5710000000000001,0.147,0.602,0.165,0.021,0.8490000000000001,0.476,57.183,8.169,234.178,64.185,43.957,54.849,118.256,876.5999999999999,76.7
389,2019,29,29Q326,Cambria Heights Academy,444.3,454.0,0.128,0.34,370,2.63,2.38,0.10300000000000001,0.17300000000000001,0.003,0.6,0.092,0.519,0.146,0.7240000000000001,0.09699999999999999,0.016,0.872,0.338,54.019999999999996,5.92,267.88000000000005,35.88999999999999,34.04,47.36,125.80000000000001,898.3,82.10000000000001
390,2019,29,29Q327,Eagle Academy for Young Men III,448.2,456.6,0.086,0.259,276,2.61,2.37,0.004,0.243,0.043,0.52,0.091,0.43799999999999994,0.022000000000000002,0.8590000000000001,0.043,0.018000000000000002,0.868,0.419,6.072000000000001,4.968000000000001,237.08400000000003,11.867999999999999,25.116,23.735999999999997,71.48400000000001,904.8,90.20000000000002
391,2019,29,29Q492,"Mathematics, Science Research and Technology Magne",439.5,450.0,0.071,0.292,407,2.67,2.52,0.145,0.111,0.01,0.7,0.10800000000000001,0.5870000000000001,0.162,0.688,0.113,0.015,0.8420000000000001,0.431,65.934,6.1049999999999995,280.01599999999996,45.991,43.956,28.897,118.844,889.5,80.09999999999998
392,2019,29,29Q498,Humanities & Arts Magnet High School,421.4,443.3,0.049,0.18899999999999997,439,2.62,2.28,0.114,0.171,0.002,0.68,0.11800000000000001,0.569,0.062,0.745,0.15,0.016,0.86,0.398,27.218,7.024,327.055,65.85,51.80200000000001,21.511,82.97099999999999,864.7,89.5
393,2019,30,30Q258,Energy Tech High School,520.3,509.5,0.42200000000000004,0.606,533,3.01,3.05,0.026000000000000002,0.163,0.002,0.63,0.038,0.544,0.16699999999999998,0.094,0.578,0.124,0.9109999999999999,0.261,89.011,66.092,50.102,308.07399999999996,20.253999999999998,224.92600000000002,322.998,1029.8,67.19999999999999
394,2019,30,30Q286,"Young Women's Leadership School, Astoria",510.4,526.2,0.419,0.757,320,3.32,3.24,0.034,0.131,0.006,0.73,0.038,0.634,0.366,0.075,0.39399999999999996,0.156,0.937,0.178,117.12,49.92,24.0,126.07999999999998,12.16,134.07999999999998,242.24,1036.6,46.89999999999999
395,2019,30,30Q301,Academy for Careers in Television and Film,517.0,525.4,0.41,0.633,562,3.13,2.97,0.016,0.214,0.004,0.53,0.034,0.423,0.071,0.11699999999999999,0.5589999999999999,0.187,0.9309999999999999,0.192,39.901999999999994,105.094,65.75399999999999,314.15799999999996,19.108,230.42,355.746,1042.4,67.59999999999998
396,2019,30,30Q445,William Cullen Bryant High School,474.4,471.2,0.222,0.35600000000000004,2344,2.84,2.76,0.18600000000000003,0.147,0.043,0.8,0.1,0.6890000000000001,0.262,0.067,0.515,0.13699999999999998,0.8809999999999999,0.297,614.128,321.128,157.048,1207.16,234.4,520.368,834.464,945.5999999999999,58.20000000000001
397,2019,30,30Q450,Long Island City High School,464.0,474.2,0.16899999999999998,0.373,2252,2.82,2.68,0.114,0.165,0.006999999999999999,0.8,0.079,0.715,0.146,0.10300000000000001,0.674,0.059000000000000004,0.8759999999999999,0.352,328.792,132.868,231.95600000000002,1517.8480000000002,177.90800000000002,380.58799999999997,839.996,938.2,77.70000000000002
398,2019,30,30Q501,Frank Sinatra School of the Arts High School,547.5,555.9,0.632,0.8490000000000001,853,3.59,3.56,0.008,0.188,,0.36,0.021,0.256,0.114,0.132,0.331,0.359,0.9229999999999999,0.211,97.242,306.227,112.596,282.343,17.913,539.096,724.1970000000001,1103.4,46.300000000000004
399,2019,30,30Q502,Information Technology High School,491.1,475.4,0.309,0.348,1011,2.79,2.78,0.073,0.193,0.057999999999999996,0.76,0.099,0.6809999999999999,0.20800000000000002,0.111,0.595,0.073,0.88,0.307,210.288,73.803,112.221,601.545,100.089,312.399,351.828,966.5,70.6
400,2019,30,30Q555,Newcomers High School,459.0,409.9,0.19399999999999998,0.135,828,1.85,2.22,0.7829999999999999,0.008,,0.97,0.221,0.591,0.27899999999999997,0.01,0.639,0.057999999999999996,0.889,0.289,231.01199999999997,48.023999999999994,8.28,529.092,182.988,160.63199999999998,111.78,868.9,64.89999999999999
401,2019,30,30Q575,Academy of American Studies,571.3,563.1,0.6990000000000001,0.7959999999999999,1007,3.49,3.55,0.026000000000000002,0.07400000000000001,,0.53,0.019,0.436,0.256,0.044000000000000004,0.35200000000000004,0.34600000000000003,0.925,0.22,257.79200000000003,348.422,44.30800000000001,354.46400000000006,19.133,703.893,801.5719999999999,1134.4,39.6
402,2019,30,30Q580,Baccalaureate School for Global Education,684.9,664.2,0.945,0.9640000000000001,412,3.87,4.02,0.024,0.102,0.027000000000000003,0.44,0.012,0.35,0.444,0.051,0.218,0.255,0.9620000000000001,0.068,182.928,105.06,21.011999999999997,89.816,4.944,389.34,397.168,1349.1,26.900000000000002
403,2019,31,31R028,The Eagle Academy for Young Men of Staten Island,,,,,54,2.35,2.08,0.055999999999999994,0.426,,0.7,0.037000000000000005,0.556,0.09300000000000001,0.556,0.278,0.07400000000000001,0.89,0.431,5.022000000000001,3.9960000000000004,30.024,15.012,1.9980000000000002,,,,83.4
404,2019,31,31R047,CSI High School for International Studies,564.3,566.4,0.5710000000000001,0.838,496,3.48,3.42,,0.149,0.002,0.37,0.013999999999999999,0.284,0.16699999999999998,0.073,0.198,0.54,0.9490000000000001,0.143,82.832,267.84000000000003,36.208,98.208,6.943999999999999,283.216,415.64799999999997,1130.6999999999998,27.1
405,2019,31,31R064,Gaynor McCown Expeditionary Learning School,496.6,505.2,0.303,0.64,434,3.05,2.84,0.006999999999999999,0.27,0.069,0.38,0.018000000000000002,0.281,0.021,0.09,0.221,0.597,0.9179999999999999,0.247,9.114,259.098,39.059999999999995,95.914,7.812000000000001,131.502,277.76,1001.8,31.099999999999998
406,2019,31,31R080,The Michael J. Petrides School,512.1,515.4,0.40399999999999997,0.606,457,3.12,3.0,0.004,0.27399999999999997,0.033,0.45,0.018000000000000002,0.322,0.094,0.245,0.217,0.43799999999999994,0.915,0.265,42.958,200.16599999999997,111.965,99.169,8.226,184.628,276.942,1027.5,46.2
407,2019,31,31R440,New Dorp High School,497.9,508.3,0.336,0.542,3051,2.99,2.82,0.045,0.23199999999999998,0.065,0.55,0.051,0.449,0.095,0.102,0.271,0.519,0.912,0.175,289.845,1583.469,311.202,826.821,155.601,1025.136,1653.642,1006.2,37.300000000000004
408,2019,31,31R445,Port Richmond High School,468.6,468.0,0.183,0.313,1564,2.78,2.52,0.092,0.276,0.087,0.72,0.10400000000000001,0.621,0.077,0.233,0.455,0.214,0.84,0.402,120.428,334.69599999999997,364.41200000000003,711.62,162.656,286.212,489.532,936.6,68.80000000000001
409,2019,31,31R450,Curtis High School,494.4,504.0,0.267,0.431,2586,2.89,2.66,0.08199999999999999,0.191,0.017,0.74,0.1,0.617,0.07,0.359,0.406,0.134,0.861,0.36,181.02,346.524,928.3739999999999,1049.9160000000002,258.6,690.462,1114.566,998.4,76.5
410,2019,31,31R455,Tottenville High School,544.9,542.9,0.507,0.69,3654,3.26,3.26,0.016,0.207,0.043,0.31,0.026000000000000002,0.24,0.054000000000000006,0.016,0.11599999999999999,0.804,0.915,0.244,197.31600000000003,2937.8160000000003,58.464,423.864,95.004,1852.578,2521.2599999999998,1087.8,13.2
411,2019,31,31R460,Susan E. Wagner High School,521.4,524.0,0.424,0.581,3383,3.2,3.04,0.039,0.213,0.07200000000000001,0.52,0.04,0.424,0.151,0.10300000000000001,0.272,0.461,0.91,0.235,510.83299999999997,1559.563,348.449,920.176,135.32,1434.392,1965.523,1045.4,37.5
412,2019,31,31R600,Ralph R. McKee Career and Technical Education High,468.9,476.2,0.201,0.361,795,2.67,2.47,0.065,0.326,0.092,0.71,0.059000000000000004,0.615,0.047,0.272,0.48200000000000004,0.18899999999999997,0.84,0.445,37.365,150.25499999999997,216.24,383.19000000000005,46.905,159.79500000000002,286.995,945.0999999999999,75.4
413,2019,31,31R605,Staten Island Technical High School,747.5,699.4,0.988,0.988,1331,4.12,4.32,,0.013000000000000001,,0.35,0.011000000000000001,0.243,0.509,0.006999999999999999,0.026000000000000002,0.452,0.9620000000000001,0.078,677.479,601.612,9.316999999999998,34.606,14.641000000000002,1315.028,1315.028,1446.9,3.3000000000000003
414,2019,32,32K168,The Brooklyn School for Math and Research,506.4,479.3,0.385,0.462,277,2.79,2.85,0.09699999999999999,0.177,,0.81,0.11900000000000001,0.7,0.051,0.47700000000000004,0.42200000000000004,0.025,0.9009999999999999,0.36,14.126999999999999,6.925000000000001,132.12900000000002,116.894,32.963,106.645,127.974,985.7,89.9
415,2019,32,32K403,Academy for Environmental Leadership,410.7,410.4,0.045,0.179,238,2.41,2.2,0.43700000000000006,0.193,0.004,0.89,0.214,0.7390000000000001,0.042,0.155,0.7559999999999999,0.042,0.8370000000000001,0.457,9.996,9.996,36.89,179.92799999999997,50.932,10.709999999999999,42.602,821.0999999999999,91.1
416,2019,32,32K545,EBC High School for Public Service - Bushwick,417.4,417.9,0.047,0.163,479,2.54,2.25,0.196,0.23,0.01,0.9,0.14800000000000002,0.8390000000000001,0.002,0.094,0.8809999999999999,0.021,0.828,0.513,0.9580000000000001,10.059000000000001,45.026,421.99899999999997,70.89200000000001,22.513,78.077,835.3,97.5
417,2019,32,32K549,The Brooklyn School for Social Justice,400.9,394.7,0.01,0.106,335,2.44,2.18,0.358,0.22399999999999998,,0.92,0.185,0.8,0.012,0.19399999999999998,0.746,0.033,0.79,0.534,4.0200000000000005,11.055,64.99,249.91,61.975,3.35,35.51,795.5999999999999,93.99999999999999
418,2019,32,32K552,The Academy of Urban Planning and Engineering,438.5,422.1,0.038,0.135,231,2.47,2.27,0.23800000000000002,0.273,0.017,0.89,0.156,0.7709999999999999,0.004,0.225,0.7490000000000001,0.013000000000000001,0.903,0.3,0.924,3.003,51.975,173.01900000000003,36.036,8.778,31.185000000000002,860.6,97.4
419,2019,32,32K554,All City Leadership Secondary School,576.1,555.8,0.746,0.78,250,3.49,3.68,0.027999999999999997,0.14800000000000002,0.004,0.71,0.044000000000000004,0.6,0.048,0.1,0.7959999999999999,0.052000000000000005,0.934,0.196,12.0,13.000000000000002,25.0,198.99999999999997,11.000000000000002,186.5,195.0,1131.9,89.59999999999998
420,2019,32,32K556,Bushwick Leaders High School for Academic Excellen,403.1,397.8,0.063,0.127,302,2.44,2.22,0.258,0.278,0.01,0.92,0.212,0.841,0.017,0.19899999999999998,0.755,0.013000000000000001,0.831,0.526,5.134,3.926,60.09799999999999,228.01,64.024,19.026,38.354,800.9000000000001,95.39999999999999
