year,district,DBN,school_name,enrollment,avg_grade_8_english_proficiency,avg_grade_8_math_proficiency,%_ELL,%_disability,%_self_contained,economic_need_index,%_temp_housing,%_HRA_eligible,%_asian,%_black,%_hispanic,%_white,student_attendance_rate,%_chronically_absent
2017,24,24Q236,International High School for Health Sciences,310,2.26,2.31,0.706,0.026,0.000,0.928,0.300,0.168,0.271,0.048,0.584,0.090,0.880,0.308
2017,24,24Q264,Academy of Finance and Enterprise,567,3.02,2.94,0.062,0.123,0.002,0.545,0.053,0.342,0.228,0.055,0.527,0.164,0.931,0.236
2017,24,24Q267,High School of Applied Communication,423,2.79,2.57,0.071,0.165,0.007,0.519,0.033,0.357,0.132,0.090,0.598,0.149,0.888,0.362
2017,24,24Q293,Civic Leadership Academy,506,3.02,2.77,0.049,0.180,0.036,0.587,0.043,0.413,0.123,0.061,0.670,0.063,0.900,0.346
2017,24,24Q296,Pan American International High School,498,1.92,1.88,0.902,0.030,0.000,0.898,0.175,0.177,0.000,0.000,0.998,0.000,0.918,0.240
2017,24,24Q299,Bard High School Early College Queens,597,3.98,4.09,0.000,0.022,0.002,0.305,0.013,0.157,0.353,0.119,0.173,0.328,0.974,0.035
2017,24,24Q455,Newtown High School,1892,2.66,2.46,0.206,0.123,0.004,0.610,0.081,0.327,0.239,0.087,0.604,0.054,0.901,0.234
2017,24,24Q485,Grover Cleveland High School,1798,2.66,2.39,0.191,0.169,0.053,0.615,0.088,0.393,0.093,0.061,0.644,0.185,0.829,0.441
2017,24,24Q520,Middle College High School at LaGuardia Community,507,2.83,2.68,0.010,0.150,0.000,0.562,0.026,0.428,0.083,0.036,0.789,0.079,0.922,0.225
2017,24,24Q530,International High School at LaGuardia Community C,530,2.11,2.35,0.621,0.030,0.000,0.755,0.185,0.317,0.291,0.025,0.557,0.121,0.916,0.259
2017,24,24Q550,High School for Arts and Business,804,2.92,2.67,0.066,0.165,0.000,0.614,0.065,0.465,0.082,0.091,0.759,0.058,0.916,0.234
2017,24,24Q560,"Robert F. Wagner, Jr. Secondary School for Arts an",496,2.95,2.84,0.052,0.155,0.000,0.515,0.022,0.389,0.190,0.048,0.635,0.113,0.922,0.231
2017,24,24Q585,Maspeth High School,1046,3.35,3.24,0.011,0.150,0.002,0.381,0.018,0.245,0.179,0.014,0.420,0.344,0.923,0.217
2017,24,24Q600,Queens Vocational and Technical High School,1544,2.88,2.76,0.056,0.155,0.047,0.569,0.045,0.415,0.102,0.046,0.783,0.065,0.900,0.237
2017,24,24Q610,Aviation Career & Technical Education High School,2114,3.24,3.35,0.026,0.128,0.036,0.525,0.048,0.353,0.341,0.051,0.459,0.104,0.968,0.065
2017,25,25Q240,Veritas Academy,547,2.84,2.63,0.079,0.174,0.071,0.536,0.053,0.347,0.192,0.132,0.512,0.122,0.894,0.316
2017,25,25Q241,Queens High School for Language Studies,399,2.89,2.86,0.298,0.058,0.003,0.662,0.068,0.291,0.607,0.098,0.251,0.023,0.947,0.143
2017,25,25Q252,"Queens School of Inquiry, The",325,3.32,3.05,0.022,0.142,0.003,0.417,0.018,0.265,0.360,0.160,0.240,0.203,0.932,0.191
2017,25,25Q263,Flushing International High School,454,1.92,2.44,0.852,0.020,0.000,0.866,0.139,0.159,0.526,0.011,0.423,0.031,0.909,0.260
2017,25,25Q281,East-West School of International Studies,349,3.04,3.14,0.069,0.132,0.009,0.520,0.026,0.330,0.576,0.138,0.209,0.057,0.907,0.298
2017,25,25Q285,World Journalism Preparatory: A College Board Scho,331,3.23,2.78,0.003,0.221,0.003,0.312,0.030,0.208,0.133,0.066,0.275,0.514,0.925,0.244
2017,25,25Q425,John Bowne High School,3571,2.75,2.58,0.176,0.142,0.047,0.589,0.061,0.357,0.294,0.182,0.452,0.050,0.858,0.367
2017,25,25Q460,Flushing High School,1759,2.66,2.38,0.226,0.143,0.042,0.618,0.088,0.350,0.167,0.209,0.571,0.033,0.848,0.411
2017,25,25Q525,Townsend Harris High School,1110,4.16,4.28,0.000,0.026,0.001,0.259,0.006,0.126,0.583,0.054,0.116,0.214,0.973,0.040
2017,25,25Q670,Robert F. Kennedy Community High School,730,2.77,2.62,0.110,0.164,0.003,0.559,0.030,0.390,0.336,0.115,0.378,0.141,0.901,0.292
2017,26,26Q315,Business Technology Early College High School,322,2.93,2.55,0.050,0.177,0.003,0.452,0.059,0.276,0.295,0.357,0.208,0.068,0.895,0.348
2017,26,26Q415,Benjamin N. Cardozo High School,3744,3.17,3.10,0.050,0.126,0.041,0.359,0.033,0.209,0.435,0.208,0.198,0.144,0.924,0.201
2017,26,26Q430,Francis Lewis High School,4463,3.26,3.30,0.105,0.133,0.045,0.430,0.038,0.225,0.565,0.060,0.211,0.156,0.923,0.183
2017,26,26Q435,Martin Van Buren High School,1234,2.68,2.32,0.115,0.103,0.026,0.487,0.066,0.253,0.296,0.467,0.141,0.045,0.868,0.380
2017,26,26Q495,Bayside High School,3181,3.14,3.09,0.058,0.170,0.042,0.366,0.041,0.206,0.426,0.132,0.262,0.175,0.933,0.197
2017,26,26Q566,"Queens High School of Teaching, Liberal Arts and t",1119,2.87,2.58,0.019,0.202,0.002,0.284,0.024,0.175,0.216,0.534,0.150,0.078,0.910,0.277
2017,27,27Q260,Frederick Douglass Academy VI High School,344,2.40,1.97,0.166,0.215,0.052,0.748,0.163,0.445,0.017,0.547,0.413,0.009,0.827,0.518
2017,27,27Q262,Channel View School for Research,491,2.96,2.52,0.024,0.136,0.000,0.511,0.031,0.369,0.073,0.468,0.316,0.132,0.888,0.383
2017,27,27Q302,"Queens High School for Information, Research, and",450,2.52,2.20,0.280,0.151,0.004,0.720,0.089,0.407,0.064,0.402,0.500,0.020,0.844,0.485
2017,27,27Q308,Robert H. Goddard High School of Communication Art,612,2.95,2.63,0.034,0.180,0.021,0.458,0.038,0.310,0.270,0.092,0.395,0.191,0.924,0.220
2017,27,27Q309,Academy of Medical Technology: A College Board Sch,417,2.63,2.19,0.103,0.182,0.002,0.631,0.046,0.444,0.082,0.441,0.415,0.036,0.855,0.479
2017,27,27Q314,Epic High School - South,263,2.64,2.24,0.076,0.175,0.068,0.524,0.076,0.357,0.255,0.361,0.285,0.027,0.841,0.545
2017,27,27Q323,Scholars' Academy,626,3.86,3.91,0.000,0.088,0.069,0.306,0.016,0.187,0.190,0.216,0.216,0.372,0.949,0.113
2017,27,27Q324,Rockaway Park High School for Environmental Sustai,328,2.51,2.12,0.085,0.250,0.009,0.653,0.088,0.503,0.043,0.442,0.329,0.122,0.807,0.559
2017,27,27Q334,Epic High School - North,285,2.74,2.37,0.042,0.140,0.025,0.545,0.035,0.365,0.225,0.186,0.393,0.067,0.889,0.366
2017,27,27Q351,Rockaway Collegiate High School,370,2.49,2.17,0.076,0.189,0.022,0.677,0.097,0.516,0.051,0.500,0.354,0.051,0.816,0.570
2017,27,27Q400,August Martin High School,382,2.43,2.03,0.063,0.194,0.003,0.589,0.131,0.401,0.094,0.686,0.152,0.010,0.820,0.500
2017,27,27Q475,Richmond Hill High School,1813,2.60,2.28,0.252,0.149,0.045,0.634,0.073,0.355,0.327,0.109,0.484,0.046,0.866,0.373
2017,27,27Q480,John Adams High School,2215,2.57,2.27,0.196,0.161,0.051,0.618,0.141,0.332,0.342,0.223,0.352,0.033,0.857,0.387
2017,27,27Q650,"High School for Construction Trades, Engineering a",1015,3.21,3.14,0.015,0.140,0.004,0.430,0.017,0.277,0.314,0.098,0.341,0.132,0.937,0.168
2017,28,28Q157,J.H.S. 157 Stephen A. Halsey,47,2.71,2.67,0.191,0.426,0.383,0.549,0.000,0.426,0.213,0.213,0.170,0.362,0.912,0.319
2017,28,28Q167,Metropolitan Expeditionary Learning School,445,3.05,2.66,0.009,0.204,0.061,0.376,0.036,0.252,0.151,0.178,0.416,0.213,0.931,0.189
2017,28,28Q284,York Early College Academy,349,3.35,3.23,0.006,0.080,0.000,0.370,0.023,0.226,0.341,0.501,0.100,0.017,0.952,0.114
2017,28,28Q310,Queens Collegiate: A College Board School,421,2.77,2.41,0.097,0.147,0.021,0.547,0.064,0.325,0.295,0.494,0.135,0.031,0.893,0.351
2017,28,28Q325,Hillside Arts & Letters Academy,495,2.71,2.29,0.123,0.147,0.016,0.556,0.065,0.380,0.246,0.406,0.255,0.020,0.852,0.381
2017,28,28Q328,High School for Community Leadership,476,2.66,2.37,0.128,0.160,0.002,0.558,0.099,0.296,0.248,0.366,0.250,0.057,0.867,0.404
2017,28,28Q350,Jamaica Gateway to the Sciences,523,2.87,2.73,0.094,0.128,0.008,0.507,0.111,0.266,0.417,0.392,0.107,0.027,0.881,0.366
2017,28,28Q440,Forest Hills High School,3903,3.18,3.10,0.065,0.143,0.045,0.447,0.040,0.274,0.245,0.084,0.345,0.290,0.901,0.254
2017,28,28Q505,Hillcrest High School,3422,2.78,2.47,0.140,0.104,0.027,0.557,0.075,0.317,0.312,0.286,0.323,0.040,0.868,0.328
2017,28,28Q620,Thomas A. Edison Career and Technical Education Hi,2090,3.30,3.15,0.019,0.122,0.052,0.422,0.027,0.274,0.455,0.208,0.235,0.048,0.929,0.188
2017,28,28Q680,Queens Gateway to Health Sciences Secondary School,427,3.53,3.35,0.009,0.103,0.000,0.377,0.021,0.230,0.429,0.349,0.115,0.049,0.952,0.104
2017,28,28Q686,Queens Metropolitan High School,1067,3.02,2.71,0.027,0.159,0.044,0.370,0.029,0.230,0.097,0.035,0.463,0.391,0.918,0.218
2017,28,28Q687,Queens High School for the Sciences at York Colleg,462,4.04,4.24,0.000,0.002,0.000,0.319,0.019,0.184,0.788,0.054,0.069,0.058,0.973,0.035
2017,28,28Q690,High School for Law Enforcement and Public Safety,560,2.63,2.27,0.036,0.173,0.064,0.561,0.077,0.423,0.104,0.636,0.211,0.016,0.887,0.332
2017,28,28Q896,"Young Women's Leadership School, Queens",328,3.08,2.61,0.018,0.177,0.003,0.432,0.030,0.299,0.274,0.515,0.125,0.024,0.938,0.161
2017,29,29Q243,Institute for Health Professions at Cambria Height,412,2.79,2.36,0.073,0.104,0.007,0.495,0.087,0.313,0.078,0.721,0.126,0.027,0.886,0.425
2017,29,29Q248,Queens Preparatory Academy,480,2.56,2.19,0.048,0.152,0.006,0.470,0.108,0.300,0.044,0.844,0.073,0.006,0.832,0.367
2017,29,29Q259,Pathways College Preparatory School: A College Boa,371,2.69,2.23,0.049,0.140,0.000,0.367,0.035,0.226,0.051,0.863,0.049,0.019,0.908,0.177
2017,29,29Q265,Excelsior Preparatory High School,494,2.60,2.19,0.049,0.146,0.010,0.455,0.075,0.302,0.030,0.840,0.069,0.022,0.871,0.330
2017,29,29Q272,George Washington Carver High School for the Scien,493,2.71,2.35,0.055,0.162,0.010,0.485,0.087,0.312,0.063,0.777,0.120,0.010,0.879,0.345
2017,29,29Q283,Preparatory Academy for Writers: A College Board S,427,2.92,2.51,0.014,0.150,0.007,0.418,0.052,0.300,0.030,0.855,0.063,0.021,0.853,0.379
2017,29,29Q313,Benjamin Franklin High School for Finance & Inform,315,2.56,2.25,0.092,0.190,0.054,0.538,0.095,0.359,0.130,0.644,0.152,0.035,0.867,0.406
2017,29,29Q326,Cambria Heights Academy,359,2.60,2.18,0.053,0.189,0.008,0.418,0.064,0.251,0.086,0.741,0.081,0.017,0.857,0.378
2017,29,29Q327,Eagle Academy for Young Men III,270,2.61,2.23,0.004,0.252,0.070,0.397,0.041,0.289,0.011,0.856,0.052,0.030,0.912,0.251
2017,29,29Q492,"Mathematics, Science Research and Technology Magne",426,2.56,2.30,0.068,0.138,0.007,0.476,0.113,0.298,0.103,0.683,0.124,0.023,0.803,0.509
2017,29,29Q498,Humanities & Arts Magnet High School,470,2.60,2.20,0.098,0.143,0.004,0.559,0.094,0.383,0.053,0.777,0.136,0.015,0.862,0.377
2017,30,30Q258,Energy Tech High School,435,2.92,2.80,0.023,0.166,0.000,0.502,0.051,0.359,0.179,0.101,0.526,0.147,0.936,0.155
2017,30,30Q286,"Young Women's Leadership School, Astoria",319,3.16,2.82,0.044,0.100,0.000,0.545,0.019,0.392,0.373,0.044,0.392,0.188,0.944,0.163
2017,30,30Q301,Academy for Careers in Television and Film,545,3.06,2.69,0.022,0.206,0.000,0.393,0.020,0.233,0.061,0.154,0.506,0.220,0.933,0.181
2017,30,30Q445,William Cullen Bryant High School,2386,2.76,2.60,0.157,0.139,0.053,0.628,0.074,0.371,0.258,0.068,0.510,0.149,0.889,0.290
2017,30,30Q450,Long Island City High School,2090,2.74,2.48,0.120,0.156,0.006,0.636,0.070,0.440,0.155,0.124,0.635,0.067,0.860,0.392
2017,30,30Q501,Frank Sinatra School of the Arts High School,849,3.55,3.33,0.006,0.121,0.001,0.294,0.018,0.165,0.107,0.137,0.357,0.380,0.934,0.168
2017,30,30Q502,Information Technology High School,1003,2.75,2.64,0.080,0.186,0.048,0.599,0.074,0.425,0.199,0.130,0.559,0.095,0.898,0.278
2017,30,30Q555,Newcomers High School,934,1.96,2.20,0.757,0.012,0.000,0.941,0.276,0.127,0.283,0.015,0.626,0.075,0.889,0.290
2017,30,30Q575,Academy of American Studies,999,3.41,3.33,0.040,0.084,0.001,0.405,0.021,0.245,0.291,0.064,0.325,0.315,0.939,0.174
2017,30,30Q580,Baccalaureate School for Global Education,299,3.97,3.99,0.010,0.050,0.003,0.276,0.017,0.147,0.408,0.027,0.204,0.334,0.946,0.110
2017,31,31R047,CSI High School for International Studies,491,3.39,3.12,0.004,0.159,0.004,0.266,0.010,0.149,0.124,0.086,0.165,0.507,0.951,0.132
2017,31,31R064,Gaynor McCown Expeditionary Learning School,440,3.06,2.69,0.002,0.236,0.027,0.287,0.011,0.166,0.039,0.098,0.186,0.611,0.911,0.267
2017,31,31R080,The Michael J. Petrides School,468,3.02,2.82,0.006,0.241,0.034,0.376,0.004,0.235,0.079,0.248,0.199,0.410,0.918,0.255
2017,31,31R440,New Dorp High School,2974,2.88,2.54,0.054,0.214,0.062,0.454,0.061,0.322,0.076,0.112,0.283,0.516,0.869,0.307
2017,31,31R445,Port Richmond High School,1583,2.72,2.34,0.069,0.262,0.085,0.598,0.079,0.423,0.068,0.246,0.447,0.227,0.860,0.354
2017,31,31R450,Curtis High School,2558,2.82,2.44,0.061,0.195,0.020,0.639,0.100,0.460,0.064,0.366,0.392,0.162,0.854,0.371
2017,31,31R455,Tottenville High School,3911,3.25,3.03,0.010,0.179,0.042,0.231,0.028,0.134,0.053,0.018,0.120,0.793,0.905,0.274
2017,31,31R460,Susan E. Wagner High School,3301,3.13,2.82,0.025,0.210,0.076,0.394,0.046,0.265,0.142,0.107,0.270,0.468,0.903,0.280
2017,31,31R600,Ralph R. McKee Career and Technical Education High,762,2.67,2.37,0.047,0.290,0.075,0.605,0.059,0.470,0.056,0.287,0.434,0.201,0.874,0.393
2017,31,31R605,Staten Island Technical High School,1312,4.10,4.26,0.001,0.011,0.000,0.260,0.011,0.132,0.466,0.010,0.038,0.482,0.965,0.058
2017,32,32K168,The Brooklyn School for Math and Research,273,2.66,2.52,0.114,0.172,0.004,0.686,0.121,0.502,0.037,0.462,0.425,0.051,0.879,0.406
2017,32,32K403,Academy for Environmental Leadership,288,2.35,2.03,0.382,0.222,0.031,0.809,0.188,0.472,0.045,0.177,0.750,0.028,0.800,0.601
2017,32,32K545,EBC High School for Public Service - Bushwick,511,2.44,2.11,0.235,0.200,0.002,0.833,0.082,0.658,0.004,0.084,0.894,0.014,0.867,0.440
2017,32,32K549,Bushwick School for Social Justice,389,2.44,2.07,0.311,0.203,0.000,0.832,0.175,0.548,0.005,0.208,0.756,0.023,0.784,0.596
2017,32,32K552,Academy of Urban Planning,194,2.28,2.05,0.320,0.222,0.005,0.847,0.139,0.598,0.005,0.170,0.794,0.021,0.886,0.335
2017,32,32K554,All City Leadership Secondary School,231,3.34,3.30,0.030,0.134,0.004,0.615,0.030,0.442,0.069,0.126,0.745,0.052,0.927,0.204
2017,32,32K556,Bushwick Leaders High School for Academic Excellen,284,2.34,1.99,0.264,0.271,0.014,0.844,0.215,0.641,0.011,0.180,0.785,0.011,0.812,0.603
2017,84,84K356,Achievement First Crown Heights Charter School,184,3.20,3.33,0.000,0.147,0.011,0.457,0.027,0.266,0.000,0.957,0.043,0.000,0.965,0.077
2017,84,84K357,KIPP AMP Charter School,165,2.77,2.78,0.012,0.188,0.000,0.643,0.085,0.436,0.000,0.873,0.079,0.006,0.934,0.228
2017,84,84K358,Achievement First East New York Charter School,136,3.32,3.39,0.007,0.074,0.000,0.600,0.051,0.397,0.015,0.735,0.221,0.007,0.965,0.045
2017,84,84K359,The Uft Charter School,312,2.52,2.12,0.035,0.074,0.000,0.716,0.109,0.548,0.019,0.750,0.218,0.003,0.850,0.443
2017,84,84K473,Williamsburg Charter High School,968,2.72,2.39,0.059,0.146,0.027,0.690,0.068,0.503,0.004,0.286,0.682,0.012,0.895,0.315
2017,84,84K508,Achievement First Endeavor Charter School,227,3.17,3.56,0.004,0.185,0.009,0.674,0.048,0.515,0.004,0.837,0.159,0.000,0.951,0.103
2017,84,84K517,Leadership Prep Bedford Stuyvesant Uncommon Prep C,305,3.07,3.12,0.016,0.092,0.000,0.653,0.056,0.459,0.000,0.790,0.131,0.003,0.941,0.198
2017,84,84K538,Achievement First Bushwick Charter School,208,3.34,3.71,0.024,0.067,0.000,0.644,0.019,0.462,0.000,0.471,0.529,0.000,0.973,0.019
2017,84,84K626,Achievement First Brownsville Charter School,103,3.31,3.28,0.010,0.107,0.000,0.578,0.049,0.320,0.000,0.874,0.117,0.000,0.966,0.030
2017,84,84K652,Brooklyn Ascend Charter School,143,2.82,2.49,0.021,0.147,0.000,0.579,0.035,0.399,0.000,0.923,0.070,0.000,0.951,0.114
2017,84,84K693,Northside Charter High School,400,2.78,2.40,0.080,0.158,0.003,0.657,0.043,0.480,0.020,0.208,0.688,0.060,0.952,0.079
2017,84,84K707,Brooklyn Prospect Charter School,418,3.14,2.98,0.010,0.189,0.002,0.374,0.038,0.232,0.057,0.136,0.414,0.342,0.936,0.156
2017,84,84K712,Excellence Girls Charter School,518,3.14,3.24,0.012,0.122,0.006,0.563,0.031,0.380,0.002,0.710,0.249,0.004,0.935,0.172
2017,84,84K730,Summit Academy Charter School,214,2.75,2.47,0.019,0.145,0.009,0.704,0.075,0.528,0.005,0.561,0.350,0.023,0.850,0.420
2017,84,84K733,"Math, Engineering, and Science Academy Charter Hig",479,2.64,2.38,0.077,0.152,0.002,0.693,0.063,0.522,0.019,0.132,0.768,0.023,0.938,0.162
2017,84,84K738,New Visions Charter High School for Advanced Math,450,2.74,2.46,0.036,0.129,0.002,0.531,0.064,0.367,0.033,0.804,0.087,0.018,0.930,0.219
2017,84,84K739,New Visions Charter High School for the Humanities,385,2.65,2.23,0.018,0.174,0.005,0.595,0.081,0.421,0.010,0.844,0.101,0.010,0.891,0.364
2017,84,84K744,Coney Island Preparatory Public Charter School,320,3.04,3.01,0.019,0.188,0.003,0.661,0.050,0.503,0.097,0.434,0.334,0.100,,
2017,84,84K757,Unity Prep Charter School,92,2.75,2.22,0.000,0.293,0.033,0.732,0.109,0.576,0.000,0.837,0.141,0.011,0.954,0.097
2017,84,84K775,Leadership Preparatory Ocean Hill Charter School,244,3.19,3.38,0.012,0.107,0.000,0.598,0.033,0.422,0.008,0.889,0.061,0.008,0.959,0.109
2017,84,84M065,Democracy Prep Endurance Charter School,226,3.09,2.88,0.031,0.150,0.018,0.688,0.084,0.447,0.000,0.659,0.305,0.013,0.940,0.150
2017,84,84M068,KIPP Washington Heights Middle School,92,3.21,3.24,0.043,0.109,0.011,0.712,0.076,0.533,0.000,0.152,0.848,0.000,0.963,0.088
2017,84,84M279,The Opportunity Charter School,223,2.28,1.94,0.108,0.632,0.193,0.759,0.108,0.574,0.013,0.570,0.399,0.009,0.856,0.493
2017,84,84M284,Harlem Children's Zone Promise Academy 1 Charter S,276,2.89,2.76,0.018,0.123,0.007,0.698,0.043,0.533,0.004,0.888,0.083,0.004,0.933,0.207
2017,84,84M335,Harlem Village Academy Leadership Charter School,204,3.06,2.91,0.000,0.167,0.010,0.687,0.039,0.451,0.000,0.701,0.299,0.000,0.950,0.099
2017,84,84M336,KIPP Infinity Charter School,295,3.28,3.49,0.014,0.234,0.003,0.731,0.041,0.559,0.003,0.254,0.729,0.014,0.922,0.253
2017,84,84M341,Harlem Children's Zone Promise Academy II Charter,202,3.07,3.06,0.010,0.119,0.015,0.728,0.099,0.559,0.010,0.891,0.094,0.005,0.930,0.178
2017,84,84M350,Democracy Prep Charter School,367,3.21,3.30,0.016,0.169,0.008,0.651,0.060,0.463,0.005,0.668,0.294,0.005,0.949,0.111
2017,84,84M351,Success Academy Charter School - Harlem 1,247,3.76,3.92,0.000,0.089,0.000,0.605,0.028,0.405,0.000,0.777,0.202,0.012,,
2017,84,84M353,New Heights Academy Charter School,365,2.79,2.45,0.071,0.126,0.000,0.799,0.082,0.668,0.000,0.044,0.956,0.000,0.939,0.162
2017,84,84M433,Renaissance Charter High School for Innovation,470,2.39,2.06,0.119,0.368,0.047,0.793,0.113,0.630,0.006,0.383,0.594,0.011,0.756,0.606
2017,84,84M478,Inwood Academy for Leadership Charter School,314,2.67,2.56,0.096,0.197,0.016,0.710,0.073,0.513,0.000,0.070,0.914,0.006,0.910,0.310
2017,84,84M481,Democracy Prep Harlem Charter School,304,3.00,3.00,0.023,0.132,0.010,0.683,0.089,0.457,0.000,0.602,0.368,0.010,0.946,0.123
2017,84,84M522,Broome Street Academy Charter School,332,2.58,2.21,0.015,0.238,0.012,0.704,0.166,0.473,0.009,0.581,0.340,0.003,0.827,0.598
2017,84,84M708,Harlem Prep Charter School,104,2.88,2.76,0.087,0.163,0.019,0.766,0.125,0.548,0.010,0.587,0.404,0.000,0.941,0.106
2017,84,84M709,Harlem Village Academy Charter School,201,2.88,2.87,0.005,0.204,0.010,0.618,0.060,0.348,0.000,0.786,0.204,0.005,0.958,0.048
2017,84,84M726,KIPP STAR College Prep Charter School,255,2.98,2.83,0.024,0.235,0.004,0.647,0.016,0.443,0.012,0.537,0.416,0.016,0.951,0.136
2017,84,84Q320,New Visions Charter High School for Advanced Math,255,2.72,2.40,0.047,0.212,0.035,0.517,0.051,0.365,0.071,0.690,0.192,0.012,0.946,0.152
2017,84,84Q705,Renaissance Charter School,217,3.04,2.80,0.014,0.166,0.009,0.453,0.074,0.267,0.157,0.115,0.594,0.129,0.937,0.181
2017,84,84R067,John W. Lavelle Preparatory Charter School,170,2.69,2.47,0.035,0.341,0.006,0.500,0.018,0.371,0.053,0.329,0.465,0.153,0.927,0.196
2017,84,84X185,Bronx Lighthouse Charter School,254,2.97,2.61,0.024,0.126,0.004,0.680,0.035,0.472,0.008,0.335,0.657,0.000,0.923,0.146
2017,84,84X202,New Visions Charter High School for Advanced Math,559,2.68,2.41,0.100,0.175,0.014,0.787,0.089,0.617,0.027,0.428,0.506,0.011,0.922,0.266
2017,84,84X208,New Visions Charter High School for the Humanities,476,2.52,2.18,0.145,0.208,0.032,0.772,0.118,0.592,0.004,0.378,0.603,0.004,0.844,0.495
2017,84,84X345,Hyde Leadership Charter School,273,2.76,2.58,0.022,0.183,0.007,0.758,0.081,0.560,0.000,0.333,0.659,0.007,0.929,0.222
2017,84,84X347,International Leadership Charter High School,390,2.81,2.53,0.108,0.126,0.005,0.715,0.059,0.528,0.010,0.167,0.769,0.018,0.914,0.290
2017,84,84X393,University Prep Charter High School,406,2.75,2.54,0.089,0.163,0.002,0.749,0.076,0.539,0.012,0.355,0.623,0.005,0.973,0.056
2017,84,84X395,"NYC Charter High School for Architecture, Engineer",425,2.53,2.29,0.125,0.233,0.035,0.781,0.085,0.591,0.005,0.367,0.616,0.002,0.940,0.173
2017,84,84X429,Charter High School for Law and Social Justice,248,2.79,2.35,0.040,0.129,0.008,0.698,0.085,0.484,0.004,0.230,0.617,0.012,0.878,0.377
2017,84,84X482,Dr. Richard Izquierdo Health and Science Charter S,400,2.73,2.47,0.100,0.153,0.000,0.796,0.060,0.588,0.008,0.278,0.695,0.013,0.920,0.286
2017,84,84X488,The Equality Charter School,266,2.80,2.48,0.023,0.184,0.004,0.554,0.068,0.398,0.008,0.662,0.312,0.004,0.945,0.167
2017,84,84X539,New Visions Charter High School for Advanced Math,483,2.67,2.44,0.079,0.135,0.019,0.703,0.104,0.491,0.033,0.441,0.464,0.012,0.918,0.272
2017,84,84X553,New Visions Charter High School for the Humanities,539,2.55,2.26,0.109,0.206,0.037,0.768,0.124,0.588,0.011,0.349,0.616,0.011,0.885,0.379
2017,84,84X581,South Bronx Community Charter School,106,2.86,2.51,0.132,0.132,0.000,0.827,0.104,0.594,0.000,0.321,0.670,0.000,0.945,0.196
2017,84,84X703,Bronx Preparatory Charter School,359,2.83,2.65,0.053,0.089,0.003,0.738,0.061,0.521,0.003,0.487,0.485,0.008,0.949,0.109
2017,84,84X704,KIPP Academy Charter School,291,3.04,2.98,0.031,0.179,0.007,0.694,0.055,0.495,0.000,0.344,0.636,0.003,0.949,0.145
2018,01,01M292,Orchard Collegiate Academy,171,2.75,2.28,0.135,0.240,0.012,0.898,0.205,0.813,0.117,0.246,0.567,0.047,0.886,0.364
2018,01,01M448,University Neighborhood High School,465,2.96,2.86,0.105,0.172,0.002,0.825,0.189,0.738,0.303,0.215,0.443,0.032,0.922,0.252
